state,longitude,latitude,scientific_name,count
California,-122.8,38.5,Others,72
California,-122.8,38.5,Platanus acerifolia,22
California,-122.8,38.5,Prunus,1
California,-122.7,38.5,Others,1031
California,-122.7,38.5,Liquidambar styraciflua,1
California,-122.7,38.5,Platanus acerifolia,65
California,-122.7,38.5,Prunus,21
California,-122.5,37.7,Others,19752
California,-122.5,37.7,Acer rubrum,45
California,-122.5,37.7,Gleditsia triacanthos,7
California,-122.5,37.7,Lagerstroemia indica,23
California,-122.5,37.7,Liquidambar styraciflua,157
California,-122.5,37.7,Platanus acerifolia,370
California,-122.5,37.7,Prunus,33
California,-122.5,37.7,Pyrus calleryana,283
California,-122.5,37.7,Tilia cordata,2
California,-122.5,37.8,Others,24727
California,-122.5,37.8,Acer platanoides,1
California,-122.5,37.8,Acer rubrum,26
California,-122.5,37.8,Gleditsia triacanthos,12
California,-122.5,37.8,Lagerstroemia indica,5
California,-122.5,37.8,Liquidambar styraciflua,200
California,-122.5,37.8,Platanus acerifolia,1106
California,-122.5,37.8,Prunus,33
California,-122.5,37.8,Pyrus calleryana,357
California,-122.5,37.8,Tilia cordata,14
California,-122.4,37.5,Platanus acerifolia,1
California,-122.4,37.7,Others,40133
California,-122.4,37.7,Acer rubrum,254
California,-122.4,37.7,Gleditsia triacanthos,35
California,-122.4,37.7,Lagerstroemia indica,28
California,-122.4,37.7,Liquidambar styraciflua,219
California,-122.4,37.7,Platanus acerifolia,1018
California,-122.4,37.7,Prunus,40
California,-122.4,37.7,Pyrus calleryana,1068
California,-122.4,37.7,Tilia cordata,10
California,-122.4,37.8,Others,70090
California,-122.4,37.8,Acer platanoides,1
California,-122.4,37.8,Acer rubrum,643
California,-122.4,37.8,Gleditsia triacanthos,63
California,-122.4,37.8,Lagerstroemia indica,46
California,-122.4,37.8,Liquidambar styraciflua,985
California,-122.4,37.8,Platanus acerifolia,9381
California,-122.4,37.8,Prunus,94
California,-122.4,37.8,Pyrus calleryana,2321
California,-122.4,37.8,Tilia cordata,105
California,-122.3,37.8,Others,7601
California,-122.3,37.8,Gleditsia triacanthos,158
California,-122.3,37.8,Lagerstroemia indica,665
California,-122.3,37.8,Liquidambar styraciflua,900
California,-122.3,37.8,Platanus acerifolia,1872
California,-122.3,37.8,Prunus,1015
California,-122.3,37.8,Pyrus calleryana,928
California,-122.3,37.9,Others,286
California,-122.3,37.9,Gleditsia triacanthos,30
California,-122.3,37.9,Lagerstroemia indica,18
California,-122.3,37.9,Liquidambar styraciflua,102
California,-122.3,37.9,Platanus acerifolia,71
California,-122.3,37.9,Prunus,67
California,-122.3,37.9,Pyrus calleryana,6
California,-122.2,37.7,Others,984
California,-122.2,37.7,Acer rubrum,15
California,-122.2,37.7,Lagerstroemia indica,71
California,-122.2,37.7,Liquidambar styraciflua,198
California,-122.2,37.7,Platanus acerifolia,289
California,-122.2,37.7,Prunus,98
California,-122.2,37.7,Pyrus calleryana,115
California,-122.2,37.8,Others,10787
California,-122.2,37.8,Acer rubrum,61
California,-122.2,37.8,Gleditsia triacanthos,33
California,-122.2,37.8,Lagerstroemia indica,1109
California,-122.2,37.8,Liquidambar styraciflua,1845
California,-122.2,37.8,Platanus acerifolia,1458
California,-122.2,37.8,Prunus,1588
California,-122.2,37.8,Pyrus calleryana,1577
California,-122.2,37.9,Others,171
California,-122.2,37.9,Liquidambar styraciflua,6
California,-122.2,37.9,Platanus acerifolia,28
California,-122.2,37.9,Prunus,24
California,-122.2,37.9,Pyrus calleryana,1
California,-122.1,37.7,Others,113
California,-122.1,37.7,Lagerstroemia indica,34
California,-122.1,37.7,Liquidambar styraciflua,149
California,-122.1,37.7,Platanus acerifolia,55
California,-122.1,37.7,Prunus,15
California,-122.1,37.8,Others,199
California,-122.1,37.8,Lagerstroemia indica,18
California,-122.1,37.8,Liquidambar styraciflua,76
California,-122.1,37.8,Prunus,20
California,-122.1,37.8,Pyrus calleryana,2
California,-122.0,37.2,Others,20
California,-122.0,37.2,Lagerstroemia indica,4
California,-122.0,37.2,Liquidambar styraciflua,2
California,-122.0,37.3,Others,16427
California,-122.0,37.3,Acer platanoides,714
California,-122.0,37.3,Acer rubrum,205
California,-122.0,37.3,Gleditsia triacanthos,133
California,-122.0,37.3,Lagerstroemia indica,1545
California,-122.0,37.3,Liquidambar styraciflua,2592
California,-122.0,37.3,Platanus acerifolia,713
California,-122.0,37.3,Prunus,51
California,-122.0,37.3,Pyrus calleryana,415
California,-122.0,37.3,Tilia cordata,1
California,-122.0,37.4,Others,865
California,-122.0,37.4,Lagerstroemia indica,66
California,-122.0,37.4,Platanus acerifolia,192
California,-122.0,37.4,Pyrus calleryana,283
California,-122.0,37.4,Tilia cordata,1
California,-121.9,37.2,Others,17556
California,-121.9,37.2,Acer platanoides,145
California,-121.9,37.2,Acer rubrum,80
California,-121.9,37.2,Gleditsia triacanthos,345
California,-121.9,37.2,Lagerstroemia indica,2366
California,-121.9,37.2,Liquidambar styraciflua,1243
California,-121.9,37.2,Platanus acerifolia,710
California,-121.9,37.2,Prunus,89
California,-121.9,37.2,Pyrus calleryana,540
California,-121.9,37.2,Tilia cordata,16
California,-121.9,37.3,Others,47699
California,-121.9,37.3,Acer platanoides,1439
California,-121.9,37.3,Acer rubrum,414
California,-121.9,37.3,Gleditsia triacanthos,615
California,-121.9,37.3,Lagerstroemia indica,7836
California,-121.9,37.3,Liquidambar styraciflua,7353
California,-121.9,37.3,Platanus acerifolia,14157
California,-121.9,37.3,Prunus,282
California,-121.9,37.3,Pyrus calleryana,2787
California,-121.9,37.3,Tilia cordata,55
California,-121.9,37.4,Others,21165
California,-121.9,37.4,Acer platanoides,164
California,-121.9,37.4,Acer rubrum,253
California,-121.9,37.4,Fraxinus pennsylvanica,1
California,-121.9,37.4,Gleditsia triacanthos,774
California,-121.9,37.4,Lagerstroemia indica,1895
California,-121.9,37.4,Liquidambar styraciflua,963
California,-121.9,37.4,Platanus acerifolia,3286
California,-121.9,37.4,Prunus,38
California,-121.9,37.4,Pyrus calleryana,2126
California,-121.9,37.4,Tilia cordata,166
California,-121.9,37.5,Platanus acerifolia,1
California,-121.8,37.2,Others,17872
California,-121.8,37.2,Acer platanoides,84
California,-121.8,37.2,Acer rubrum,100
California,-121.8,37.2,Fraxinus pennsylvanica,23
California,-121.8,37.2,Gleditsia triacanthos,916
California,-121.8,37.2,Lagerstroemia indica,1982
California,-121.8,37.2,Liquidambar styraciflua,647
California,-121.8,37.2,Platanus acerifolia,1137
California,-121.8,37.2,Prunus,34
California,-121.8,37.2,Pyrus calleryana,651
California,-121.8,37.2,Tilia cordata,40
California,-121.8,37.3,Others,50756
California,-121.8,37.3,Acer platanoides,220
California,-121.8,37.3,Acer rubrum,164
California,-121.8,37.3,Fraxinus pennsylvanica,7
California,-121.8,37.3,Gleditsia triacanthos,1033
California,-121.8,37.3,Lagerstroemia indica,4889
California,-121.8,37.3,Liquidambar styraciflua,1439
California,-121.8,37.3,Platanus acerifolia,5150
California,-121.8,37.3,Prunus,243
California,-121.8,37.3,Pyrus calleryana,2340
California,-121.8,37.3,Tilia cordata,73
California,-121.8,37.4,Others,9027
California,-121.8,37.4,Acer platanoides,102
California,-121.8,37.4,Acer rubrum,63
California,-121.8,37.4,Gleditsia triacanthos,221
California,-121.8,37.4,Lagerstroemia indica,945
California,-121.8,37.4,Liquidambar styraciflua,398
California,-121.8,37.4,Platanus acerifolia,864
California,-121.8,37.4,Prunus,39
California,-121.8,37.4,Pyrus calleryana,401
California,-121.8,37.4,Tilia cordata,5
California,-121.7,37.2,Others,354
California,-121.7,37.2,Pyrus calleryana,28
California,-121.7,37.3,Others,1510
California,-121.7,37.3,Acer rubrum,3
California,-121.7,37.3,Lagerstroemia indica,108
California,-121.7,37.3,Liquidambar styraciflua,7
California,-121.7,37.3,Platanus acerifolia,81
California,-121.7,37.3,Pyrus calleryana,60
California,-121.7,37.3,Tilia cordata,1
California,-121.6,38.2,Others,67
California,-121.6,38.2,Acer rubrum,3
California,-121.6,38.2,Lagerstroemia indica,3
California,-121.6,38.2,Liquidambar styraciflua,7
California,-121.6,38.2,Platanus acerifolia,38
California,-121.6,38.2,Pyrus calleryana,9
California,-121.6,38.4,Lagerstroemia indica,12
California,-121.6,38.5,Others,105
California,-121.6,38.5,Acer rubrum,2
California,-121.6,38.5,Lagerstroemia indica,25
California,-121.6,38.5,Liquidambar styraciflua,11
California,-121.6,38.5,Platanus acerifolia,16
California,-121.6,38.5,Pyrus calleryana,47
California,-121.6,38.6,Acer rubrum,26
California,-121.6,38.6,Others,37
California,-121.6,38.6,Lagerstroemia indica,14
California,-121.6,38.7,Acer rubrum,7
California,-121.6,38.7,Others,114
California,-121.6,38.7,Lagerstroemia indica,8
California,-121.6,38.7,Platanus acerifolia,17
California,-121.6,38.7,Pyrus calleryana,30
California,-121.5,38.4,Others,349
California,-121.5,38.4,Acer rubrum,3
California,-121.5,38.4,Lagerstroemia indica,38
California,-121.5,38.4,Platanus acerifolia,142
California,-121.5,38.4,Pyrus calleryana,118
California,-121.5,38.5,Others,9711
California,-121.5,38.5,Acer platanoides,39
California,-121.5,38.5,Acer rubrum,253
California,-121.5,38.5,Lagerstroemia indica,847
California,-121.5,38.5,Liquidambar styraciflua,265
California,-121.5,38.5,Platanus acerifolia,1995
California,-121.5,38.5,Prunus,118
California,-121.5,38.5,Pyrus calleryana,759
California,-121.5,38.6,Others,25446
California,-121.5,38.6,Acer platanoides,24
California,-121.5,38.6,Acer rubrum,856
California,-121.5,38.6,Lagerstroemia indica,1660
California,-121.5,38.6,Liquidambar styraciflua,1044
California,-121.5,38.6,Platanus acerifolia,7829
California,-121.5,38.6,Prunus,161
California,-121.5,38.6,Pyrus calleryana,1327
California,-121.5,38.7,Others,6202
California,-121.5,38.7,Acer platanoides,8
California,-121.5,38.7,Acer rubrum,385
California,-121.5,38.7,Lagerstroemia indica,259
California,-121.5,38.7,Liquidambar styraciflua,11
California,-121.5,38.7,Platanus acerifolia,1603
California,-121.5,38.7,Prunus,10
California,-121.5,38.7,Pyrus calleryana,1059
California,-121.4,37.9,Others,5
California,-121.4,37.9,Liquidambar styraciflua,1
California,-121.4,37.9,Pyrus calleryana,5
California,-121.4,38.0,Others,3729
California,-121.4,38.0,Acer rubrum,121
California,-121.4,38.0,Gleditsia triacanthos,2
California,-121.4,38.0,Lagerstroemia indica,505
California,-121.4,38.0,Liquidambar styraciflua,282
California,-121.4,38.0,Platanus acerifolia,829
California,-121.4,38.0,Prunus,9
California,-121.4,38.0,Pyrus calleryana,314
California,-121.4,38.0,Tilia cordata,147
California,-121.4,38.1,Others,1756
California,-121.4,38.1,Acer rubrum,33
California,-121.4,38.1,Lagerstroemia indica,309
California,-121.4,38.1,Liquidambar styraciflua,35
California,-121.4,38.1,Platanus acerifolia,360
California,-121.4,38.1,Pyrus calleryana,208
California,-121.4,38.1,Tilia cordata,8
California,-121.4,38.3,Acer rubrum,19
California,-121.4,38.3,Others,237
California,-121.4,38.3,Lagerstroemia indica,13
California,-121.4,38.3,Platanus acerifolia,69
California,-121.4,38.3,Pyrus calleryana,12
California,-121.4,38.4,Others,1318
California,-121.4,38.4,Acer platanoides,2
California,-121.4,38.4,Acer rubrum,70
California,-121.4,38.4,Lagerstroemia indica,151
California,-121.4,38.4,Liquidambar styraciflua,5
California,-121.4,38.4,Platanus acerifolia,276
California,-121.4,38.4,Prunus,3
California,-121.4,38.4,Pyrus calleryana,58
California,-121.4,38.5,Others,4950
California,-121.4,38.5,Acer platanoides,2
California,-121.4,38.5,Acer rubrum,144
California,-121.4,38.5,Lagerstroemia indica,556
California,-121.4,38.5,Liquidambar styraciflua,332
California,-121.4,38.5,Platanus acerifolia,879
California,-121.4,38.5,Prunus,31
California,-121.4,38.5,Pyrus calleryana,329
California,-121.4,38.6,Others,7737
California,-121.4,38.6,Acer platanoides,4
California,-121.4,38.6,Acer rubrum,144
California,-121.4,38.6,Lagerstroemia indica,512
California,-121.4,38.6,Liquidambar styraciflua,199
California,-121.4,38.6,Platanus acerifolia,1081
California,-121.4,38.6,Prunus,204
California,-121.4,38.6,Pyrus calleryana,453
California,-121.4,38.7,Others,376
California,-121.4,38.7,Lagerstroemia indica,8
California,-121.4,38.7,Platanus acerifolia,2
California,-121.4,38.7,Prunus,1
California,-121.4,38.7,Pyrus calleryana,22
California,-121.3,37.9,Others,7888
California,-121.3,37.9,Acer platanoides,18
California,-121.3,37.9,Acer rubrum,116
California,-121.3,37.9,Fraxinus pennsylvanica,2
California,-121.3,37.9,Gleditsia triacanthos,12
California,-121.3,37.9,Lagerstroemia indica,657
California,-121.3,37.9,Liquidambar styraciflua,152
California,-121.3,37.9,Platanus acerifolia,732
California,-121.3,37.9,Prunus,11
California,-121.3,37.9,Pyrus calleryana,509
California,-121.3,37.9,Tilia cordata,70
California,-121.3,38.0,Others,36262
California,-121.3,38.0,Acer platanoides,90
California,-121.3,38.0,Acer rubrum,655
California,-121.3,38.0,Fraxinus pennsylvanica,15
California,-121.3,38.0,Gleditsia triacanthos,247
California,-121.3,38.0,Lagerstroemia indica,3504
California,-121.3,38.0,Liquidambar styraciflua,2633
California,-121.3,38.0,Platanus acerifolia,3569
California,-121.3,38.0,Prunus,37
California,-121.3,38.0,Pyrus calleryana,2133
California,-121.3,38.0,Tilia cordata,387
California,-121.3,38.1,Others,1067
California,-121.3,38.1,Acer rubrum,112
California,-121.3,38.1,Lagerstroemia indica,54
California,-121.3,38.1,Platanus acerifolia,49
California,-121.3,38.1,Pyrus calleryana,78
California,-121.3,38.1,Tilia cordata,2
California,-121.3,38.2,Others,65
California,-121.3,38.2,Acer rubrum,1
California,-121.3,38.2,Lagerstroemia indica,11
California,-121.3,38.2,Liquidambar styraciflua,13
California,-121.3,38.2,Platanus acerifolia,45
California,-121.3,38.2,Pyrus calleryana,12
California,-121.3,38.3,Others,99
California,-121.3,38.3,Lagerstroemia indica,3
California,-121.3,38.3,Liquidambar styraciflua,16
California,-121.3,38.3,Platanus acerifolia,23
California,-121.3,38.3,Pyrus calleryana,7
California,-121.3,38.6,Others,1
California,-121.3,38.6,Platanus acerifolia,19
California,-121.2,37.9,Others,907
California,-121.2,37.9,Acer rubrum,34
California,-121.2,37.9,Lagerstroemia indica,86
California,-121.2,37.9,Liquidambar styraciflua,86
California,-121.2,37.9,Platanus acerifolia,26
California,-121.2,37.9,Pyrus calleryana,37
California,-121.2,38.0,Others,322
California,-121.2,38.0,Acer rubrum,5
California,-121.2,38.0,Lagerstroemia indica,39
California,-121.2,38.0,Liquidambar styraciflua,4
California,-121.2,38.0,Platanus acerifolia,6
California,-121.2,38.0,Pyrus calleryana,9
California,-121.2,38.0,Tilia cordata,1
California,-121.2,38.7,Others,244
California,-121.2,38.7,Acer rubrum,7
California,-121.2,38.7,Lagerstroemia indica,17
California,-121.2,38.7,Liquidambar styraciflua,30
California,-121.2,38.7,Platanus acerifolia,42
California,-121.2,38.7,Pyrus calleryana,13
California,-121.0,35.5,Others,85
California,-121.0,35.5,Platanus acerifolia,34
California,-121.0,35.5,Pyrus calleryana,4
California,-120.8,35.3,Acer rubrum,2
California,-120.8,35.3,Others,12
California,-120.8,35.3,Gleditsia triacanthos,1
California,-120.8,35.3,Lagerstroemia indica,3
California,-120.8,35.3,Liquidambar styraciflua,2
California,-120.8,35.3,Pyrus calleryana,3
California,-120.8,35.3,Tilia cordata,1
California,-120.7,35.3,Others,29
California,-120.7,35.3,Lagerstroemia indica,1
California,-120.7,35.3,Platanus acerifolia,2
California,-120.6,35.1,Others,41
California,-120.6,35.1,Lagerstroemia indica,1
California,-120.6,35.1,Liquidambar styraciflua,1
California,-120.6,35.1,Tilia cordata,1
California,-120.6,35.4,Others,591
California,-120.6,35.4,Lagerstroemia indica,51
California,-120.6,35.4,Liquidambar styraciflua,67
California,-120.6,35.4,Platanus acerifolia,1
California,-120.6,35.4,Pyrus calleryana,19
California,-120.5,34.9,Lagerstroemia indica,1
California,-120.5,34.9,Others,13
California,-120.5,35.4,Others,1803
California,-120.5,35.4,Acer platanoides,10
California,-120.5,35.4,Acer rubrum,6
California,-120.5,35.4,Gleditsia triacanthos,1
California,-120.5,35.4,Lagerstroemia indica,420
California,-120.5,35.4,Liquidambar styraciflua,26
California,-120.5,35.4,Platanus acerifolia,373
California,-120.5,35.4,Pyrus calleryana,142
California,-120.5,35.4,Tilia cordata,22
California,-120.4,34.9,Others,3750
California,-120.4,34.9,Acer platanoides,1
California,-120.4,34.9,Acer rubrum,124
California,-120.4,34.9,Gleditsia triacanthos,14
California,-120.4,34.9,Lagerstroemia indica,225
California,-120.4,34.9,Liquidambar styraciflua,246
California,-120.4,34.9,Platanus acerifolia,280
California,-120.4,34.9,Prunus,17
California,-120.4,34.9,Pyrus calleryana,504
California,-120.4,34.9,Tilia cordata,122
California,-120.4,35.3,Others,166
California,-120.4,35.3,Acer platanoides,1
California,-120.4,35.3,Acer rubrum,4
California,-120.4,35.3,Fraxinus pennsylvanica,1
California,-120.4,35.3,Lagerstroemia indica,16
California,-120.4,35.3,Liquidambar styraciflua,2
California,-120.4,35.3,Platanus acerifolia,30
California,-120.4,35.3,Pyrus calleryana,23
California,-120.4,35.3,Tilia cordata,4
California,-120.4,36.1,Others,2
California,-120.3,35.3,Acer rubrum,2
California,-120.3,35.3,Others,71
California,-120.3,35.3,Lagerstroemia indica,1
California,-120.3,35.3,Liquidambar styraciflua,25
California,-120.3,35.3,Platanus acerifolia,8
California,-120.3,35.3,Pyrus calleryana,24
California,-120.3,35.4,Others,9
California,-120.3,35.4,Platanus acerifolia,13
California,-120.2,35.4,Pyrus calleryana,2
California,-120.2,35.4,Others,4
California,-120.0,35.3,Acer rubrum,6
California,-120.0,35.3,Others,103
California,-120.0,35.3,Lagerstroemia indica,14
California,-120.0,35.3,Pyrus calleryana,59
California,-120.0,35.4,Others,68
California,-120.0,35.4,Lagerstroemia indica,4
California,-120.0,35.4,Liquidambar styraciflua,7
California,-120.0,35.4,Platanus acerifolia,9
California,-120.0,35.4,Pyrus calleryana,34
California,-119.9,35.3,Others,271
California,-119.9,35.3,Acer rubrum,1
California,-119.9,35.3,Gleditsia triacanthos,1
California,-119.9,35.3,Lagerstroemia indica,27
California,-119.9,35.3,Liquidambar styraciflua,3
California,-119.9,35.3,Platanus acerifolia,49
California,-119.9,35.3,Prunus,1
California,-119.9,35.3,Pyrus calleryana,44
California,-119.9,35.3,Tilia cordata,1
California,-119.9,36.3,Others,31
California,-119.9,36.3,Lagerstroemia indica,7
California,-119.9,36.3,Pyrus calleryana,11
California,-119.8,36.3,Others,11
California,-119.8,36.3,Prunus,2
California,-119.7,36.3,Others,68
California,-119.7,36.3,Lagerstroemia indica,16
California,-119.7,36.3,Pyrus calleryana,3
California,-119.6,36.3,Acer rubrum,1
California,-119.6,36.3,Others,763
California,-119.6,36.3,Fraxinus pennsylvanica,1
California,-119.6,36.3,Gleditsia triacanthos,5
California,-119.6,36.3,Lagerstroemia indica,13
California,-119.6,36.3,Liquidambar styraciflua,45
California,-119.6,36.3,Platanus acerifolia,9
California,-119.6,36.3,Prunus,2
California,-119.6,36.3,Pyrus calleryana,14
California,-119.5,35.4,Others,33
California,-119.5,35.4,Lagerstroemia indica,1
California,-119.5,36.1,Others,4
California,-119.3,35.6,Others,6
California,-119.3,35.6,Liquidambar styraciflua,2
California,-119.3,36.3,Pyrus calleryana,2
California,-118.8,34.2,Others,21
California,-118.7,34.2,Others,245
California,-118.7,34.2,Gleditsia triacanthos,20
California,-118.7,34.2,Lagerstroemia indica,14
California,-118.7,34.2,Platanus acerifolia,9
California,-118.7,34.2,Pyrus calleryana,13
California,-118.7,35.9,Others,181
California,-118.7,35.9,Lagerstroemia indica,5
California,-118.7,35.9,Liquidambar styraciflua,5
California,-118.7,35.9,Platanus acerifolia,1
California,-118.7,35.9,Pyrus calleryana,18
California,-118.7,35.9,Tilia cordata,1
California,-118.6,34.0,Others,1077
California,-118.6,34.0,Gleditsia triacanthos,16
California,-118.6,34.0,Liquidambar styraciflua,8
California,-118.6,34.0,Platanus acerifolia,3
California,-118.6,34.1,Others,2052
California,-118.6,34.1,Gleditsia triacanthos,34
California,-118.6,34.1,Lagerstroemia indica,83
California,-118.6,34.1,Liquidambar styraciflua,17
California,-118.6,34.1,Platanus acerifolia,13
California,-118.6,34.1,Pyrus calleryana,1
California,-118.6,34.2,Others,22370
California,-118.6,34.2,Gleditsia triacanthos,956
California,-118.6,34.2,Lagerstroemia indica,4383
California,-118.6,34.2,Liquidambar styraciflua,1113
California,-118.6,34.2,Platanus acerifolia,148
California,-118.6,34.2,Pyrus calleryana,630
California,-118.6,34.3,Others,4881
California,-118.6,34.3,Gleditsia triacanthos,163
California,-118.6,34.3,Lagerstroemia indica,1203
California,-118.6,34.3,Liquidambar styraciflua,153
California,-118.6,34.3,Platanus acerifolia,113
California,-118.6,34.3,Prunus,1
California,-118.6,34.3,Pyrus calleryana,252
California,-118.6,34.5,Others,757
California,-118.6,35.1,Others,2
California,-118.6,35.1,Platanus acerifolia,9
California,-118.6,35.9,Others,251
California,-118.6,35.9,Acer platanoides,1
California,-118.6,35.9,Acer rubrum,1
California,-118.6,35.9,Lagerstroemia indica,30
California,-118.6,35.9,Liquidambar styraciflua,73
California,-118.6,35.9,Platanus acerifolia,50
California,-118.6,35.9,Prunus,4
California,-118.6,35.9,Pyrus calleryana,14
California,-118.6,35.9,Tilia cordata,1
California,-118.5,34.0,Others,12471
California,-118.5,34.0,Acer platanoides,1
California,-118.5,34.0,Gleditsia triacanthos,105
California,-118.5,34.0,Lagerstroemia indica,53
California,-118.5,34.0,Liquidambar styraciflua,325
California,-118.5,34.0,Platanus acerifolia,146
California,-118.5,34.0,Pyrus calleryana,31
California,-118.5,34.1,Others,18342
California,-118.5,34.1,Acer platanoides,2
California,-118.5,34.1,Acer rubrum,4
California,-118.5,34.1,Gleditsia triacanthos,243
California,-118.5,34.1,Lagerstroemia indica,267
California,-118.5,34.1,Liquidambar styraciflua,693
California,-118.5,34.1,Platanus acerifolia,186
California,-118.5,34.1,Pyrus calleryana,64
California,-118.5,34.2,Others,23522
California,-118.5,34.2,Acer rubrum,2
California,-118.5,34.2,Gleditsia triacanthos,832
California,-118.5,34.2,Lagerstroemia indica,5007
California,-118.5,34.2,Liquidambar styraciflua,3585
California,-118.5,34.2,Platanus acerifolia,245
California,-118.5,34.2,Pyrus calleryana,515
California,-118.5,34.3,Others,14881
California,-118.5,34.3,Gleditsia triacanthos,512
California,-118.5,34.3,Lagerstroemia indica,4019
California,-118.5,34.3,Liquidambar styraciflua,1860
California,-118.5,34.3,Platanus acerifolia,136
California,-118.5,34.3,Pyrus calleryana,403
California,-118.5,35.4,Others,8
California,-118.5,35.4,Lagerstroemia indica,2
California,-118.4,33.9,Others,193
California,-118.4,33.9,Liquidambar styraciflua,2
California,-118.4,33.9,Pyrus calleryana,4
California,-118.4,34.0,Others,31064
California,-118.4,34.0,Acer platanoides,2
California,-118.4,34.0,Gleditsia triacanthos,126
California,-118.4,34.0,Lagerstroemia indica,317
California,-118.4,34.0,Liquidambar styraciflua,2364
California,-118.4,34.0,Platanus acerifolia,820
California,-118.4,34.0,Prunus,10
California,-118.4,34.0,Pyrus calleryana,182
California,-118.4,34.1,Others,41036
California,-118.4,34.1,Acer rubrum,5
California,-118.4,34.1,Gleditsia triacanthos,563
California,-118.4,34.1,Lagerstroemia indica,785
California,-118.4,34.1,Liquidambar styraciflua,1581
California,-118.4,34.1,Platanus acerifolia,2100
California,-118.4,34.1,Prunus,3
California,-118.4,34.1,Pyrus calleryana,200
California,-118.4,34.2,Others,40377
California,-118.4,34.2,Acer rubrum,3
California,-118.4,34.2,Gleditsia triacanthos,1134
California,-118.4,34.2,Lagerstroemia indica,6324
California,-118.4,34.2,Liquidambar styraciflua,8922
California,-118.4,34.2,Platanus acerifolia,981
California,-118.4,34.2,Prunus,26
California,-118.4,34.2,Pyrus calleryana,964
California,-118.4,34.3,Others,7435
California,-118.4,34.3,Gleditsia triacanthos,481
California,-118.4,34.3,Lagerstroemia indica,1027
California,-118.4,34.3,Liquidambar styraciflua,828
California,-118.4,34.3,Platanus acerifolia,76
California,-118.4,34.3,Pyrus calleryana,173
California,-118.3,33.7,Others,2609
California,-118.3,33.7,Gleditsia triacanthos,33
California,-118.3,33.7,Lagerstroemia indica,13
California,-118.3,33.7,Liquidambar styraciflua,37
California,-118.3,33.7,Platanus acerifolia,13
California,-118.3,33.7,Prunus,2
California,-118.3,33.7,Pyrus calleryana,54
California,-118.3,33.8,Others,5254
California,-118.3,33.8,Gleditsia triacanthos,30
California,-118.3,33.8,Lagerstroemia indica,52
California,-118.3,33.8,Liquidambar styraciflua,71
California,-118.3,33.8,Platanus acerifolia,143
California,-118.3,33.8,Prunus,2
California,-118.3,33.8,Pyrus calleryana,48
California,-118.3,33.9,Others,1183
California,-118.3,33.9,Gleditsia triacanthos,8
California,-118.3,33.9,Lagerstroemia indica,9
California,-118.3,33.9,Liquidambar styraciflua,256
California,-118.3,33.9,Platanus acerifolia,24
California,-118.3,33.9,Prunus,2
California,-118.3,33.9,Pyrus calleryana,7
California,-118.3,34.0,Others,17674
California,-118.3,34.0,Gleditsia triacanthos,76
California,-118.3,34.0,Lagerstroemia indica,270
California,-118.3,34.0,Liquidambar styraciflua,185
California,-118.3,34.0,Platanus acerifolia,802
California,-118.3,34.0,Prunus,2
California,-118.3,34.0,Pyrus calleryana,106
California,-118.3,34.1,Others,38180
California,-118.3,34.1,Acer rubrum,1
California,-118.3,34.1,Gleditsia triacanthos,715
California,-118.3,34.1,Lagerstroemia indica,1343
California,-118.3,34.1,Liquidambar styraciflua,795
California,-118.3,34.1,Platanus acerifolia,1237
California,-118.3,34.1,Prunus,1
California,-118.3,34.1,Pyrus calleryana,354
California,-118.3,34.2,Others,1016
California,-118.3,34.2,Gleditsia triacanthos,26
California,-118.3,34.2,Lagerstroemia indica,113
California,-118.3,34.2,Liquidambar styraciflua,577
California,-118.3,34.2,Platanus acerifolia,18
California,-118.3,34.2,Pyrus calleryana,24
California,-118.3,34.3,Others,3185
California,-118.3,34.3,Gleditsia triacanthos,84
California,-118.3,34.3,Lagerstroemia indica,384
California,-118.3,34.3,Liquidambar styraciflua,399
California,-118.3,34.3,Platanus acerifolia,24
California,-118.3,34.3,Pyrus calleryana,44
California,-118.3,35.3,Others,1902
California,-118.3,35.3,Acer rubrum,225
California,-118.3,35.3,Lagerstroemia indica,247
California,-118.3,35.3,Liquidambar styraciflua,47
California,-118.3,35.3,Platanus acerifolia,401
California,-118.3,35.3,Prunus,11
California,-118.3,35.3,Pyrus calleryana,321
California,-118.3,35.3,Tilia cordata,60
California,-118.2,33.8,Others,203
California,-118.2,33.8,Lagerstroemia indica,4
California,-118.2,33.8,Prunus,2
California,-118.2,33.9,Others,402
California,-118.2,33.9,Lagerstroemia indica,1
California,-118.2,33.9,Liquidambar styraciflua,1
California,-118.2,33.9,Pyrus calleryana,12
California,-118.2,34.0,Others,2952
California,-118.2,34.0,Gleditsia triacanthos,38
California,-118.2,34.0,Lagerstroemia indica,168
California,-118.2,34.0,Liquidambar styraciflua,10
California,-118.2,34.0,Platanus acerifolia,126
California,-118.2,34.0,Prunus,3
California,-118.2,34.0,Pyrus calleryana,67
California,-118.2,34.1,Others,27489
California,-118.2,34.1,Gleditsia triacanthos,471
California,-118.2,34.1,Lagerstroemia indica,2346
California,-118.2,34.1,Liquidambar styraciflua,1152
California,-118.2,34.1,Platanus acerifolia,707
California,-118.2,34.1,Prunus,32
California,-118.2,34.1,Pyrus calleryana,612
California,-118.2,35.7,Others,3
California,-118.1,33.7,Others,1923
California,-118.1,33.7,Gleditsia triacanthos,483
California,-118.1,33.7,Lagerstroemia indica,42
